Year,City,Sport,Athlete,Country,Gender,Event,Medal,,
1964,Innsbruck,Skiing,"ZIMMERMANN,Egon",AUT,Men,Downhill,Gold,,
1964,Innsbruck,Skiing,"HECHER,Traudl",AUT,Women,Downhill,Bronze,,
1964,Innsbruck,Skiing,"HAAS,Christl",AUT,Women,Downhill,Gold,,
1964,Innsbruck,Skiing,"ZIMMERMANN,Edith",AUT,Women,Downhill,Silver,,
1964,Innsbruck,Skiing,"STIEGLER,Josef",AUT,Men,GiantSlalom,Bronze,,
1964,Innsbruck,Skiing,"SCHRANZ,Karl",AUT,Men,GiantSlalom,Silver,,
1964,Innsbruck,Skiing,"STIEGLER,Josef",AUT,Men,Slalom,Gold,,
1964,Innsbruck,Bobsleigh,"ANAKIN,Douglas",CAN,Men,Four-Man,Gold,,
1964,Innsbruck,Bobsleigh,"EMERY,John",CAN,Men,Four-Man,Gold,,
1964,Innsbruck,Bobsleigh,"EMERY,Victor",CAN,Men,Four-Man,Gold,,
1964,Innsbruck,Bobsleigh,"KIRBY,Peter",CAN,Men,Four-Man,Gold,,
1964,Innsbruck,Skating,"BURKA,Petra",CAN,Women,Individual,Bronze,,
1964,Innsbruck,Skating,"REVELL,Guy",CAN,Men,Pairs,Silver,,
1964,Innsbruck,Skating,"WILKES,Debbi",CAN,Women,Pairs,Silver,,
1964,Innsbruck,Luge,"PLENK,Hans",EUA,Men,Singles,Bronze,,
1964,Innsbruck,Luge,"Ke_HLER,Thomas",EUA,Men,Singles,Gold,,
1964,Innsbruck,Luge,"BONSACK,Klaus",EUA,Men,Singles,Silver,,
1964,Innsbruck,Luge,"ENDERLEIN,Ortrun",EUA,Women,Singles,Gold,,
1964,Innsbruck,Luge,"GEISLER,Ilse",EUA,Women,Singles,Silver,,
1964,Innsbruck,Skating,"SCHNELLDORFER,Manfred",EUA,Men,Individual,Gold,,
1964,Innsbruck,Skating,"BeUMLER,HansJe_rgen",EUA,Men,Pairs,Silver,,
1964,Innsbruck,Skating,"KILIUS,Marika",EUA,Women,Pairs,Silver,,
1964,Innsbruck,Skiing,"BARTELS,Wolfgang",EUA,Men,Downhill,Bronze,,
1964,Innsbruck,Skiing,"THOMA,Georg",EUA,Men,Individual,Bronze,,
1964,Innsbruck,Skating,"MUSTONEN,Kaija",FIN,Women,1000M,Bronze,,
1964,Innsbruck,Skating,"MUSTONEN,Kaija",FIN,Women,1500M,Silver,,
1964,Innsbruck,Skiing,"MeNTYRANTA,Eero",FIN,Men,15KM,Gold,,
1964,Innsbruck,Skiing,"MeNTYRANTA,Eero",FIN,Men,30KMMassStart,Gold,,
1964,Innsbruck,Skiing,"LEHTONEN,Mirja",FIN,Women,3X5KMRelay,Bronze,,
1964,Innsbruck,Skiing,"Pe_YSTI,ToiniK.",FIN,Women,3X5KMRelay,Bronze,,
1964,Innsbruck,Skiing,"PUSULA,Senja",FIN,Women,3X5KMRelay,Bronze,,
1964,Innsbruck,Skiing,"HUHTALA,Ve_ine_VeikkoSakari",FIN,Men,4X10KMRelay,Silver,,
1964,Innsbruck,Skiing,"LAURILA,Kalevi",FIN,Men,4X10KMRelay,Silver,,
1964,Innsbruck,Skiing,"MeNTYRANTA,Eero",FIN,Men,4X10KMRelay,Silver,,
1964,Innsbruck,Skiing,"TIAINEN,Arto",FIN,Men,4X10KMRelay,Silver,,
1964,Innsbruck,Skiing,"TIAINEN,Arto",FIN,Men,50KM,Bronze,,
1964,Innsbruck,Skiing,"LEHTONEN,Mirja",FIN,Women,5KM,Silver,,
1964,Innsbruck,Skiing,"KANKKONEN,Veikko",FIN,Men,K120Individual(90M),Silver,,
1964,Innsbruck,Skiing,"KANKKONEN,Veikko",FIN,Men,K90Individual(70M),Gold,,
1964,Innsbruck,Skating,"CALMAT,Alain",FRA,Men,Individual,Silver,,
1964,Innsbruck,Skiing,"LACROIX,Leo",FRA,Men,Downhill,Silver,,
1964,Innsbruck,Skiing,"BONLIEU,Frane_ois",FRA,Men,GiantSlalom,Gold,,
1964,Innsbruck,Skiing,"GOITSCHEL,Marielle",FRA,Women,GiantSlalom,Gold,,
1964,Innsbruck,Skiing,"GOITSCHEL,Christine",FRA,Women,GiantSlalom,Silver,,
1964,Innsbruck,Skiing,"GOITSCHEL,Christine",FRA,Women,Slalom,Gold,,
1964,Innsbruck,Skiing,"GOITSCHEL,Marielle",FRA,Women,Slalom,Silver,,
1964,Innsbruck,Bobsleigh,"DIXON,RobinThomas",GBR,Men,Two-Man,Gold,,
1964,Innsbruck,Bobsleigh,"NASH,AntonyJames",GBR,Men,Two-Man,Gold,,
1964,Innsbruck,Bobsleigh,"MONTI,Eugenio",ITA,Men,Four-Man,Bronze,,
1964,Innsbruck,Bobsleigh,"RIGONI,Benito",ITA,Men,Four-Man,Bronze,,
1964,Innsbruck,Bobsleigh,"SIORPAES,Gildo",ITA,Men,Four-Man,Bronze,,
1964,Innsbruck,Bobsleigh,"SIORPAES,Sergio",ITA,Men,Four-Man,Bronze,,
1964,Innsbruck,Bobsleigh,"MONTI,Eugenio",ITA,Men,Two-Man,Bronze,,
1964,Innsbruck,Bobsleigh,"SIORPAES,Sergio",ITA,Men,Two-Man,Bronze,,
1964,Innsbruck,Bobsleigh,"BONAGURA,Romano",ITA,Men,Two-Man,Silver,,
1964,Innsbruck,Bobsleigh,"ZARDINI,Sergio",ITA,Men,Two-Man,Silver,,
1964,Innsbruck,Luge,"AUSSENDORFER,Walter",ITA,Men,Doubles,Bronze,,
1964,Innsbruck,Luge,"MAIR,Sigisfredo",ITA,Men,Doubles,Bronze,,
1964,Innsbruck,Skating,"DIJKSTRA,Sjoukje",NED,Women,Individual,Gold,,
1964,Innsbruck,Skating,"VERKERK,Cornelis",NED,Men,1500M,Silver,,
1964,Innsbruck,Biathlon,"JORDET,Olav",NOR,Men,20KM,Bronze,,
1964,Innsbruck,Skating,"JOHANNESEN,Knut",NOR,Men,10000M,Bronze,,
1964,Innsbruck,Skating,"MAIER,FredAnton",NOR,Men,10000M,Silver,,
1964,Innsbruck,Skating,"HAUGEN,Villy",NOR,Men,1500M,Bronze,,
1964,Innsbruck,Skating,"MAIER,FredAnton",NOR,Men,5000M,Bronze,,
1964,Innsbruck,Skating,"JOHANNESEN,Knut",NOR,Men,5000M,Gold,,
1964,Innsbruck,Skating,"MOE,PerIvar",NOR,Men,5000M,Silver,,
1964,Innsbruck,Skating,"GJESTVANG,Alv",NOR,Men,500M,Silver,,
1964,Innsbruck,Skiing,"GRe_NNINGEN,Harald",NOR,Men,15KM,Silver,,
1964,Innsbruck,Skiing,"GRe_NNINGEN,Harald",NOR,Men,30KMMassStart,Silver,,
1964,Innsbruck,Skiing,"KNUTSEN,Tormod",NOR,Men,Individual,Gold,,
1964,Innsbruck,Skiing,"BRANDTZeG,Torgeir",NOR,Men,K120Individual(90M),Bronze,,
1964,Innsbruck,Skiing,"ENGAN,Toralf",NOR,Men,K120Individual(90M),Gold,,
1964,Innsbruck,Skiing,"BRANDTZeG,Torgeir",NOR,Men,K90Individual(70M),Bronze,,
1964,Innsbruck,Skiing,"ENGAN,Toralf",NOR,Men,K90Individual(70M),Silver,,
1964,Innsbruck,Skating,"HAN,PilHwa",PRK,Women,3000M,Silver,,
1964,Innsbruck,IceHockey,"ANDERSSON,Anders",SWE,Men,IceHockey,Silver,,
1964,Innsbruck,IceHockey,"BLOME,Gert",SWE,Men,IceHockey,Silver,,
1964,Innsbruck,IceHockey,"HeGGROTH,Lennart",SWE,Men,IceHockey,Silver,,
1964,Innsbruck,IceHockey,"JOHANSSON,Lennart",SWE,Men,IceHockey,Silver,,
1964,Innsbruck,IceHockey,"JOHANSSON,Nils",SWE,Men,IceHockey,Silver,,
1964,Innsbruck,IceHockey,"JOHANSSON-TUMBA,SvenOlof",SWE,Men,IceHockey,Silver,,
1964,Innsbruck,IceHockey,"LUNDVALL,LarsErik",SWE,Men,IceHockey,Silver,,
1964,Innsbruck,IceHockey,"MeeTee,Eilert",SWE,Men,IceHockey,Silver,,
1964,Innsbruck,IceHockey,"MILD,Hans",SWE,Men,IceHockey,Silver,,
1964,Innsbruck,IceHockey,"NILSSON,NilsErik",SWE,Men,IceHockey,Silver,,
1964,Innsbruck,IceHockey,"NORDLANDER,Bert-Ola",SWE,Men,IceHockey,Silver,,
1964,Innsbruck,IceHockey,"e_BERG,Carl-Ge_ran",SWE,Men,IceHockey,Silver,,
1964,Innsbruck,IceHockey,"e_HRLUND,Uno",SWE,Men,IceHockey,Silver,,
1964,Innsbruck,IceHockey,"PETTERSSON,RonaldErik",SWE,Men,IceHockey,Silver,,
1964,Innsbruck,IceHockey,"STERNER,Ulf",SWE,Men,IceHockey,Silver,,
1964,Innsbruck,IceHockey,"STOLTZ,Roland",SWE,Men,IceHockey,Silver,,
1964,Innsbruck,IceHockey,"SVENSSON,Kjell",SWE,Men,IceHockey,Silver,,
1964,Innsbruck,Skating,"NILSSON,Jonny",SWE,Men,10000M,Gold,,
1964,Innsbruck,Skiing,"JERNBERG,Sixten",SWE,Men,15KM,Bronze,,
1964,Innsbruck,Skiing,"GUSTAFSSON,Toini",SWE,Women,3X5KMRelay,Silver,,
1964,Innsbruck,Skiing,"MARTINSSON,Barbro",SWE,Women,3X5KMRelay,Silver,,
1964,Innsbruck,Skiing,"STRANDBERG,Britt",SWE,Women,3X5KMRelay,Silver,,
1964,Innsbruck,Skiing,"ASPH,Karl-Ake",SWE,Men,4X10KMRelay,Gold,,
1964,Innsbruck,Skiing,"JERNBERG,Sixten",SWE,Men,4X10KMRelay,Gold,,
1964,Innsbruck,Skiing,"Re_NNLUND,Assar",SWE,Men,4X10KMRelay,Gold,,
1964,Innsbruck,Skiing,"STEFANSSON,Janne",SWE,Men,4X10KMRelay,Gold,,
1964,Innsbruck,Skiing,"JERNBERG,Sixten",SWE,Men,50KM,Gold,,
1964,Innsbruck,Skiing,"Re_NNLUND,Assar",SWE,Men,50KM,Silver,,
1964,Innsbruck,IceHockey,"BUBNIK,Vlastimil",TCH,Men,IceHockey,Bronze,,
1964,Innsbruck,IceHockey,"CERNY,Josef",TCH,Men,IceHockey,Bronze,,
1964,Innsbruck,IceHockey,"DOLANA,Jiri",TCH,Men,IceHockey,Bronze,,
1964,Innsbruck,IceHockey,"DZURILLA,Vladimir",TCH,Men,IceHockey,Bronze,,
1964,Innsbruck,IceHockey,"GOLONKA,Josef",TCH,Men,IceHockey,Bronze,,
1964,Innsbruck,IceHockey,"GREGOR,Frantisek",TCH,Men,IceHockey,Bronze,,
1964,Innsbruck,IceHockey,"HOLIK,Jiri",TCH,Men,IceHockey,Bronze,,
1964,Innsbruck,IceHockey,"JIRIK,Jaroslav",TCH,Men,IceHockey,Bronze,,
1964,Innsbruck,IceHockey,"KLAPAC,Jan",TCH,Men,IceHockey,Bronze,,
1964,Innsbruck,IceHockey,"NADRCHAL,Vladimir",TCH,Men,IceHockey,Bronze,,
1964,Innsbruck,IceHockey,"POTSCH,Rudolf",TCH,Men,IceHockey,Bronze,,
1964,Innsbruck,IceHockey,"PRYL,Stanislav",TCH,Men,IceHockey,Bronze,,
1964,Innsbruck,IceHockey,"SMID,Ladislav",TCH,Men,IceHockey,Bronze,,
1964,Innsbruck,IceHockey,"SVENTEK,Stanislav",TCH,Men,IceHockey,Bronze,,
1964,Innsbruck,IceHockey,"TIKAL,Frantisek",TCH,Men,IceHockey,Bronze,,
1964,Innsbruck,IceHockey,"VLACH,Miroslav",TCH,Men,IceHockey,Bronze,,
1964,Innsbruck,IceHockey,"WALTER,Jaroslav",TCH,Men,IceHockey,Bronze,,
1964,Innsbruck,Biathlon,"MELANIN,Vladimir",URS,Men,20KM,Gold,,
1964,Innsbruck,Biathlon,"PRIVALOV,Aleksandr",URS,Men,20KM,Silver,,
1964,Innsbruck,IceHockey,"ALEKSANDROV,Veniamin",URS,Men,IceHockey,Gold,,
1964,Innsbruck,IceHockey,"ALMETOV,Aleksandr",URS,Men,IceHockey,Gold,,
1964,Innsbruck,IceHockey,"DAVIDOV,Vitali",URS,Men,IceHockey,Gold,,
1964,Innsbruck,IceHockey,"FIRSOV,Anatoli",URS,Men,IceHockey,Gold,,
1964,Innsbruck,IceHockey,"IVANOV,Eduard",URS,Men,IceHockey,Gold,,
1964,Innsbruck,IceHockey,"KONOVALENKO,Viktor",URS,Men,IceHockey,Gold,,
1964,Innsbruck,IceHockey,"KOUSKINE,Viktor",URS,Men,IceHockey,Gold,,
1964,Innsbruck,IceHockey,"LOKTEV,Konstantin",URS,Men,IceHockey,Gold,,
1964,Innsbruck,IceHockey,"MAYOROV,Boris",URS,Men,IceHockey,Gold,,
1964,Innsbruck,IceHockey,"MAYOROV,Evgeni",URS,Men,IceHockey,Gold,,
1964,Innsbruck,IceHockey,"PETUKHOV,Stanislav",URS,Men,IceHockey,Gold,,
1964,Innsbruck,IceHockey,"RAGULIN,Aleksandr",URS,Men,IceHockey,Gold,,
1964,Innsbruck,IceHockey,"STARSHINOV,Viacheslav",URS,Men,IceHockey,Gold,,
1964,Innsbruck,IceHockey,"VOLKOV,Leonid",URS,Men,IceHockey,Gold,,
1964,Innsbruck,IceHockey,"YAKUSHEV,Viktor",URS,Men,IceHockey,Gold,,
1964,Innsbruck,IceHockey,"ZAITZEV,Boris",URS,Men,IceHockey,Gold,,
1964,Innsbruck,Skating,"BELOUSOVA,Lyudmila",URS,Women,Pairs,Gold,,
1964,Innsbruck,Skating,"PROTOPOPOV,Oleg",URS,Men,Pairs,Gold,,
1964,Innsbruck,Skating,"SKOBLIKOVA,Lidiya",URS,Women,1000M,Gold,,
1964,Innsbruck,Skating,"YEGOROVA,Irina",URS,Women,1000M,Silver,,
1964,Innsbruck,Skating,"ANTSON,Ants",URS,Men,1500M,Gold,,
1964,Innsbruck,Skating,"KOLOKOLTSEVA,Berta",URS,Women,1500M,Bronze,,
1964,Innsbruck,Skating,"SKOBLIKOVA,Lidiya",URS,Women,1500M,Gold,,
1964,Innsbruck,Skating,"SKOBLIKOVA,Lidiya",URS,Women,3000M,Gold,,
1964,Innsbruck,Skating,"STENINA,Valentina",URS,Women,3000M,Silver,,
1964,Innsbruck,Skating,"GRISHIN,Yevgeny",URS,Men,500M,Silver,,
1964,Innsbruck,Skating,"ORLOV,Vladimir",URS,Men,500M,Silver,,
1964,Innsbruck,Skating,"SIDOROVA,Tatyana",URS,Women,500M,Bronze,,
1964,Innsbruck,Skating,"SKOBLIKOVA,Lidiya",URS,Women,500M,Gold,,
1964,Innsbruck,Skating,"YEGOROVA,Irina",URS,Women,500M,Silver,,
1964,Innsbruck,Skiing,"GUSAKOVA,Mariya",URS,Women,10KM,Bronze,,
1964,Innsbruck,Skiing,"BOYARSKIKH,Klavdiya",URS,Women,10KM,Gold,,
1964,Innsbruck,Skiing,"MEKSHILO,Yevdoyka",URS,Women,10KM,Silver,,
1964,Innsbruck,Skiing,"VORONCHIKHIN,Igor",URS,Men,30KMMassStart,Bronze,,
1964,Innsbruck,Skiing,"BOYARSKIKH,Klavdiya",URS,Women,3X5KMRelay,Gold,,
1964,Innsbruck,Skiing,"KOLCHINA,Alevtina",URS,Women,3X5KMRelay,Gold,,
1964,Innsbruck,Skiing,"MEKSHILO,Yevdoyka",URS,Women,3X5KMRelay,Gold,,
1964,Innsbruck,Skiing,"KOLCHIN,Pavel",URS,Men,4X10KMRelay,Bronze,,
1964,Innsbruck,Skiing,"UTROBIN,Ivan",URS,Men,4X10KMRelay,Bronze,,
1964,Innsbruck,Skiing,"VAGANOV,Gennadi",URS,Men,4X10KMRelay,Bronze,,
1964,Innsbruck,Skiing,"VORONCHIKHIN,Igor",URS,Men,4X10KMRelay,Bronze,,
1964,Innsbruck,Skiing,"KOLCHINA,Alevtina",URS,Women,5KM,Bronze,,
1964,Innsbruck,Skiing,"BOYARSKIKH,Klavdiya",URS,Women,5KM,Gold,,
1964,Innsbruck,Skiing,"KISELYOV,Nikolay",URS,Men,Individual,Silver,,
1964,Innsbruck,Skating,"ALLEN,Scott",USA,Men,Individual,Bronze,,
1964,Innsbruck,Skating,"JOSEPH,Ronald",USA,Women,Pairs,Bronze,,
1964,Innsbruck,Skating,"JOSEPH,Vivian",USA,Men,Pairs,Bronze,,
1964,Innsbruck,Skating,"MCDERMOTT,Richard",USA,Men,500M,Gold,,
1964,Innsbruck,Skiing,"SAUBERT,Jean",USA,Women,GiantSlalom,Silver,,
1964,Innsbruck,Skiing,"HEUGA,James",USA,Men,Slalom,Bronze,,
1964,Innsbruck,Skiing,"KIDD,William",USA,Men,Slalom,Silver,,
1964,Innsbruck,Skiing,"SAUBERT,Jean",USA,Women,Slalom,Bronze,,
1968,Grenoble,Bobsleigh,"DURNTHALER,Reinhold",AUT,Men,Four-Man,Silver,,
1968,Grenoble,Bobsleigh,"EDER,Josef",AUT,Men,Four-Man,Silver,,
1968,Grenoble,Bobsleigh,"GRUBER,Herbert",AUT,Men,Four-Man,Silver,,
1968,Grenoble,Bobsleigh,"THALER,Erwin",AUT,Men,Four-Man,Silver,,
1968,Grenoble,Luge,"SCHMID,Manfred",AUT,Men,Doubles,Silver,,
1968,Grenoble,Luge,"WALCH,Ewald",AUT,Men,Doubles,Silver,,
1968,Grenoble,Luge,"SCHMID,Manfred",AUT,Men,Singles,Gold,,
1968,Grenoble,Skating,"SCHWARZ,Wolfgang",AUT,Men,Individual,Gold,,
1968,Grenoble,Skiing,"HAAS,Christl",AUT,Women,Downhill,Bronze,,
1968,Grenoble,Skiing,"PALL,Olga",AUT,Women,Downhill,Gold,,
1968,Grenoble,Skiing,"MESSNER,Heinrich",AUT,Men,GiantSlalom,Bronze,,
1968,Grenoble,Skiing,"MATT,Alfred",AUT,Men,Slalom,Bronze,,
1968,Grenoble,Skiing,"HUBER,Herbert",AUT,Men,Slalom,Silver,,
1968,Grenoble,Skiing,"PREIML,Baldur",AUT,Men,K90Individual(70M),Bronze,,
1968,Grenoble,Skiing,"BACHLER,Reinhold",AUT,Men,K90Individual(70M),Silver,,
1968,Grenoble,IceHockey,"BOURBONNAIS,Roger",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,IceHockey,"BRODERICK,Kenneth",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,IceHockey,"CADIEUX,Raymond",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,IceHockey,"CONLIN,Paul",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,IceHockey,"DINEEN,Gary",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,IceHockey,"GLENNIE,Brian",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,IceHockey,"HARGREAVES,Ted",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,IceHockey,"HUCK,Francis",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,IceHockey,"JOHNSTON,LarryMarshall",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,IceHockey,"MCKENZIE,JohnBarry",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,IceHockey,"MCMILLAN,William",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,IceHockey,"MONTEITH,Stephen",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,IceHockey,"MOTT,Morris",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,IceHockey,"O'MALLEY,Terrence",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,IceHockey,"O'SHEA,Danny",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,IceHockey,"PINDER,Gerry",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,IceHockey,"PINDER,Herbert",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,IceHockey,"STEPHENSON,Wayne",CAN,Men,IceHockey,Bronze,,
1968,Grenoble,Skiing,"GREENE,Nancy",CAN,Women,GiantSlalom,Gold,,
1968,Grenoble,Skiing,"GREENE,Nancy",CAN,Women,Slalom,Silver,,
1968,Grenoble,Skating,"MUSTONEN,Kaija",FIN,Women,1500M,Gold,,
1968,Grenoble,Skating,"MUSTONEN,Kaija",FIN,Women,3000M,Silver,,
1968,Grenoble,Skiing,"MeNTYRANTA,Eero",FIN,Men,15KM,Silver,,
1968,Grenoble,Skiing,"MeNTYRANTA,Eero",FIN,Men,30KMMassStart,Bronze,,
1968,Grenoble,Skiing,"LAURILA,Kalevi",FIN,Men,4X10KMRelay,Bronze,,
1968,Grenoble,Skiing,"MeNTYRANTA,Eero",FIN,Men,4X10KMRelay,Bronze,,
1968,Grenoble,Skiing,"OIKARAINEN,Kalevi",FIN,Men,4X10KMRelay,Bronze,,
1968,Grenoble,Skiing,"TAIPALE,Hannu",FIN,Men,4X10KMRelay,Bronze,,
1968,Grenoble,Skating,"PERA,Patrick",FRA,Men,Individual,Bronze,,
1968,Grenoble,Skiing,"KILLY,Jean-Claude",FRA,Men,Downhill,Gold,,
1968,Grenoble,Skiing,"PeRILLAT,Guy",FRA,Men,Downhill,Silver,,
1968,Grenoble,Skiing,"MIR,Isabelle",FRA,Women,Downhill,Silver,,
1968,Grenoble,Skiing,"KILLY,Jean-Claude",FRA,Men,GiantSlalom,Gold,,
1968,Grenoble,Skiing,"FAMOSE,Annie",FRA,Women,GiantSlalom,Silver,,
1968,Grenoble,Skiing,"KILLY,Jean-Claude",FRA,Men,Slalom,Gold,,
1968,Grenoble,Skiing,"FAMOSE,Annie",FRA,Women,Slalom,Bronze,,
1968,Grenoble,Skiing,"GOITSCHEL,Marielle",FRA,Women,Slalom,Gold,,
1968,Grenoble,Bobsleigh,"BADER,Pepi",FRG,Men,Two-Man,Silver,,
1968,Grenoble,Bobsleigh,"FLOTH,Horst",FRG,Men,Two-Man,Silver,,
1968,Grenoble,Luge,"NACHMANN,Fritz",FRG,Men,Doubles,Bronze,,
1968,Grenoble,Luge,"WINKLER,Wolfgang",FRG,Men,Doubles,Bronze,,
1968,Grenoble,Luge,"DeeNHAUPT,Angelika",FRG,Women,Singles,Bronze,,
1968,Grenoble,Luge,"SCHMUCK,Christa",FRG,Women,Singles,Silver,,
1968,Grenoble,Skating,"DANNE,Wolfgang",FRG,Men,Pairs,Bronze,,
1968,Grenoble,Skating,"GLOCKSHUBER,Margot",FRG,Women,Pairs,Bronze,,
1968,Grenoble,Skating,"KELLER,Erhard",FRG,Men,500M,Gold,,
1968,Grenoble,Skiing,"KELLER,Franz",FRG,Men,Individual,Gold,,
1968,Grenoble,Luge,"BONSACK,Klaus",GDR,Men,Doubles,Gold,,
1968,Grenoble,Luge,"Ke_HLER,Thomas",GDR,Men,Doubles,Gold,,
1968,Grenoble,Luge,"BONSACK,Klaus",GDR,Men,Singles,Bronze,,
1968,Grenoble,Luge,"Ke_HLER,Thomas",GDR,Men,Singles,Silver,,
1968,Grenoble,Skating,"SEYFERT,Gabriele",GDR,Women,Individual,Silver,,
1968,Grenoble,Skiing,"KUNZ,Andreas",GDR,Men,Individual,Bronze,,
1968,Grenoble,Bobsleigh,"ARMANO,Mario",ITA,Men,Four-Man,Gold,,
1968,Grenoble,Bobsleigh,"DEPAOLIS,Luciano",ITA,Men,Four-Man,Gold,,
1968,Grenoble,Bobsleigh,"MONTI,Eugenio",ITA,Men,Four-Man,Gold,,
1968,Grenoble,Bobsleigh,"ZANDONELLA,Roberto",ITA,Men,Four-Man,Gold,,
1968,Grenoble,Bobsleigh,"DEPAOLIS,Luciano",ITA,Men,Two-Man,Gold,,
1968,Grenoble,Bobsleigh,"MONTI,Eugenio",ITA,Men,Two-Man,Gold,,
1968,Grenoble,Luge,"LECHNER,Erica",ITA,Women,Singles,Gold,,
1968,Grenoble,Skiing,"NONES,Franco",ITA,Men,30KMMassStart,Gold,,
1968,Grenoble,Skating,"GEIJSSEN,Carolina",NED,Women,1000M,Gold,,
1968,Grenoble,Skating,"VERKERK,Cornelis",NED,Men,1500M,Gold,,
1968,Grenoble,Skating,"SCHENK,Ard",NED,Men,1500M,Silver,,
1968,Grenoble,Skating,"KAISER,Christina",NED,Women,1500M,Bronze,,
1968,Grenoble,Skating,"GEIJSSEN,Carolina",NED,Women,1500M,Silver,,
1968,Grenoble,Skating,"KAISER,Christina",NED,Women,3000M,Bronze,,
1968,Grenoble,Skating,"SCHUT,Johanna",NED,Women,3000M,Gold,,
1968,Grenoble,Skating,"NOTTET,Petrus",NED,Men,5000M,Bronze,,
1968,Grenoble,Skating,"VERKERK,Cornelis",NED,Men,5000M,Silver,,
1968,Grenoble,Biathlon,"SOLBERG,Magnar",NOR,Men,20KM,Gold,,
1968,Grenoble,Biathlon,"ISTAD,Jon",NOR,Men,4X7.5KMRelay,Silver,,
1968,Grenoble,Biathlon,"JORDET,Olav",NOR,Men,4X7.5KMRelay,Silver,,
1968,Grenoble,Biathlon,"SOLBERG,Magnar",NOR,Men,4X7.5KMRelay,Silver,,
1968,Grenoble,Biathlon,"WAERHAUG,Ola",NOR,Men,4X7.5KMRelay,Silver,,
1968,Grenoble,Skating,"MAIER,FredAnton",NOR,Men,10000M,Silver,,
1968,Grenoble,Skating,"ERIKSEN,Ivar",NOR,Men,1500M,Silver,,
1968,Grenoble,Skating,"MAIER,FredAnton",NOR,Men,5000M,Gold,,
1968,Grenoble,Skating,"THOMASSEN,Magne",NOR,Men,500M,Silver,,
1968,Grenoble,Skiing,"AUFLES,Inger",NOR,Women,10KM,Bronze,,
1968,Grenoble,Skiing,"Me_RDRE,Berit",NOR,Women,10KM,Silver,,
1968,Grenoble,Skiing,"GRe_NNINGEN,Harald",NOR,Men,15KM,Gold,,
1968,Grenoble,Skiing,"MARTINSEN,Odd",NOR,Men,30KMMassStart,Silver,,
1968,Grenoble,Skiing,"AUFLES,Inger",NOR,Women,3X5KMRelay,Gold,,
1968,Grenoble,Skiing,"ENGER,Babben",NOR,Women,3X5KMRelay,Gold,,
1968,Grenoble,Skiing,"Me_RDRE,Berit",NOR,Women,3X5KMRelay,Gold,,
1968,Grenoble,Skiing,"ELLEFSAETER,Ole",NOR,Men,4X10KMRelay,Gold,,
1968,Grenoble,Skiing,"GRe_NNINGEN,Harald",NOR,Men,4X10KMRelay,Gold,,
1968,Grenoble,Skiing,"MARTINSEN,Odd",NOR,Men,4X10KMRelay,Gold,,
1968,Grenoble,Skiing,"TYLDUM,Paal",NOR,Men,4X10KMRelay,Gold,,
1968,Grenoble,Skiing,"ELLEFSAETER,Ole",NOR,Men,50KM,Gold,,
1968,Grenoble,Skiing,"GRINI,Lars",NOR,Men,K120Individual(90M),Bronze,,
1968,Grenoble,Bobsleigh,"NEAGOE,Nicolae",ROU,Men,Two-Man,Bronze,,
1968,Grenoble,Bobsleigh,"PANTURU,Ion",ROU,Men,Two-Man,Bronze,,
1968,Grenoble,Bobsleigh,"CANDRIAN,Hans",SUI,Men,Four-Man,Bronze,,
1968,Grenoble,Bobsleigh,"GRAF,Walter",SUI,Men,Four-Man,Bronze,,
1968,Grenoble,Bobsleigh,"HOFMANN,Willi",SUI,Men,Four-Man,Bronze,,
1968,Grenoble,Bobsleigh,"WICKI,Jean",SUI,Men,Four-Man,Bronze,,
1968,Grenoble,Skiing,"DeTWYLER,Jean-Daniel",SUI,Men,Downhill,Bronze,,
1968,Grenoble,Skiing,"FAVRE,Willy",SUI,Men,GiantSlalom,Silver,,
1968,Grenoble,Skiing,"BOCHATAY,Fernande",SUI,Women,GiantSlalom,Bronze,,
1968,Grenoble,Skiing,"HAAS,Joseph",SUI,Men,50KM,Bronze,,
1968,Grenoble,Skiing,"KeLIN,Alois",SUI,Men,Individual,Silver,,
1968,Grenoble,Biathlon,"ARWIDSON,Lars-Ge_ran",SWE,Men,4X7.5KMRelay,Bronze,,
1968,Grenoble,Biathlon,"ERIKSSON,Tore",SWE,Men,4X7.5KMRelay,Bronze,,
1968,Grenoble,Biathlon,"OLSSON,Holmfrid",SWE,Men,4X7.5KMRelay,Bronze,,
